CustomerID,Age,Gender,Annual_Income,Spending_Score,Membership_Level,Region,Product_Category,Purchase_Frequency,Last_Purchase_Days,IsActive,Satisfaction_Score
399,59.0,Female,73738.0,7,Basic,South,Electronics,15,250,0,4
400,48.0,Female,46136.0,30,Platinum,South,Groceries,18,53,1,2
401,20.0,Female,59933.0,58,Gold,South,Groceries,12,300,1,2
402,57.0,Female,36045.0,3,Gold,North,Furniture,14,302,0,3
403,63.0,Female,49145.0,51,Silver,South,Clothing,3,293,1,2
404,41.0,Male,44954.0,56,Basic,South,Clothing,4,294,1,6
405,67.0,Male,39869.0,73,Silver,West,Electronics,6,109,1,2
406,49.0,Female,67329.0,10,Gold,South,Furniture,16,88,1,1
407,64.0,Female,29166.0,61,Platinum,East,Clothing,13,166,0,8
408,39.0,Male,,50,Gold,East,Furniture,12,267,0,10
409,40.0,Female,44673.0,47,Platinum,West,Groceries,12,93,0,4
410,19.0,Female,56222.0,90,Platinum,South,Electronics,2,173,1,2
411,44.0,Male,44876.0,1,Basic,East,Clothing,13,64,1,4
412,59.0,Male,63007.0,94,Gold,East,Electronics,3,126,0,2
413,19.0,Male,35904.0,57,Silver,North,Groceries,13,230,1,5
414,43.0,Female,67363.0,38,Basic,West,Furniture,2,105,1,7
415,34.0,Female,49567.0,62,Platinum,East,Furniture,19,209,0,6
416,57.0,Male,30072.0,79,Gold,East,Groceries,9,62,1,2
417,50.0,Male,60203.0,89,Silver,West,Groceries,1,240,1,4
418,26.0,Female,47017.0,70,Basic,South,Clothing,13,61,0,8
419,60.0,Male,24382.0,82,Silver,West,Clothing,2,346,0,7
420,65.0,,54987.0,65,Gold,North,Clothing,15,12,0,7
421,56.0,Female,65098.0,62,Silver,North,Clothing,19,137,0,4
422,46.0,Male,69232.0,56,Basic,North,Clothing,16,195,0,1
423,59.0,Male,44324.0,67,Silver,East,Furniture,11,74,0,7
424,43.0,Female,52179.0,17,Gold,South,Clothing,15,363,0,6
425,,,50758.0,8,Basic,North,Groceries,6,136,1,8
426,67.0,Male,72347.0,60,Platinum,West,Groceries,14,43,0,5
427,,Male,37842.0,40,Basic,North,Clothing,6,39,1,8
428,41.0,Male,,81,Gold,East,Groceries,19,31,0,10
429,30.0,Female,37479.0,89,Silver,North,Electronics,5,142,1,8
430,24.0,Female,28262.0,62,Platinum,South,Furniture,11,320,1,9
431,53.0,Female,53716.0,41,Platinum,North,Furniture,4,359,1,1
432,62.0,Female,74019.0,12,Silver,South,Clothing,9,353,1,3
433,37.0,Male,47022.0,93,Gold,South,Electronics,9,44,1,6
434,18.0,Male,36771.0,89,Basic,West,Clothing,17,188,0,4
435,25.0,Female,52802.0,100,Gold,South,Clothing,8,353,0,8
436,63.0,Female,126154.19794779431,150,Platinum,East,Groceries,15,2,0,10
437,33.0,Male,47654.0,89,Basic,East,Furniture,9,292,1,1
438,31.0,Female,71053.0,93,Basic,South,Electronics,5,311,1,5
439,29.0,,37814.0,11,Silver,South,Groceries,4,343,1,4
440,68.0,Male,45695.0,60,Gold,North,Furniture,18,325,0,1
441,40.0,Female,54439.0,68,Basic,North,Furniture,9,336,1,10
442,,Male,55894.0,78,Silver,West,Clothing,3,296,1,6
443,45.0,Male,50708.0,46,Gold,North,Electronics,9,24,0,10
444,51.0,Female,30823.0,38,Platinum,East,Clothing,9,104,0,3
445,19.0,Male,85070.0,61,,North,Groceries,4,62,0,5
446,49.0,Female,46460.0,17,Gold,West,Clothing,7,153,1,6
447,40.0,Male,51654.0,66,Basic,West,Clothing,7,263,1,4
448,,Female,59251.0,72,Basic,South,Furniture,8,294,0,10
449,68.0,Female,40452.0,36,Platinum,West,Furniture,1,243,1,10
450,42.0,Female,50853.0,74,Platinum,South,Groceries,9,342,1,6
451,39.0,Male,39842.0,7,Basic,East,Furniture,12,342,1,7
452,39.0,Male,56233.0,100,Gold,East,Furniture,6,347,1,2
453,66.0,Female,45859.0,16,Platinum,North,Furniture,13,121,0,7
454,69.0,Male,54030.0,14,Basic,West,Clothing,5,353,1,7
455,59.0,Female,34301.0,80,Gold,East,Electronics,19,173,1,2
456,23.0,Female,37566.0,25,Silver,South,Groceries,1,103,0,3
457,32.0,Male,29522.0,4,Gold,West,Clothing,18,160,1,3
458,60.0,Female,39342.0,29,Basic,West,Groceries,8,257,1,1
459,54.0,Male,11397.0,56,Gold,South,Clothing,8,202,0,1
460,50.0,Female,,6,Basic,West,Groceries,15,45,1,10
461,25.0,Male,41986.0,1,Platinum,West,Furniture,19,64,0,6
462,61.0,Female,52263.0,39,Silver,East,Groceries,10,196,1,9
463,,Female,50669.0,1,Platinum,South,Electronics,16,70,1,9
464,22.0,Male,68856.0,63,Platinum,East,Groceries,11,181,1,1
465,56.0,Female,88914.0,57,Basic,South,Electronics,12,331,0,7
466,21.0,Female,67063.0,67,Basic,North,Groceries,16,247,1,6
467,23.0,Male,43203.0,65,Basic,West,Furniture,16,329,1,4
468,62.0,Female,42599.0,65,Basic,West,Groceries,3,158,0,3
469,49.0,Male,63029.0,21,Platinum,East,Clothing,9,186,1,9
470,69.0,Female,24749.0,30,Basic,West,Furniture,8,231,1,10
471,47.0,Male,45271.0,96,Basic,West,Furniture,10,73,1,5
472,64.0,Female,46427.0,33,Platinum,East,Clothing,13,55,0,8
473,52.0,Female,58761.0,48,Silver,East,Furniture,18,243,0,4
474,57.0,Female,59207.0,22,Silver,South,Furniture,13,302,0,4
475,69.0,Male,38831.0,94,Gold,North,Clothing,13,353,1,6
476,33.0,Male,43784.0,54,Platinum,East,Furniture,15,215,0,6
477,30.0,,56676.0,4,Basic,South,Furniture,13,15,1,3
478,67.0,,38016.0,87,Gold,East,Furniture,16,147,0,2
479,59.0,Female,68091.0,55,Silver,South,Furniture,8,144,0,9
480,47.0,Female,59137.0,44,Silver,North,Groceries,19,25,1,2
481,36.0,Male,52572.0,89,Platinum,South,Furniture,10,99,0,9
482,34.0,Male,55864.0,12,Basic,South,Furniture,12,179,0,8
483,36.0,Male,42996.0,81,Basic,West,Furniture,14,333,1,10
484,45.0,Female,40605.0,79,Gold,East,Groceries,6,174,1,7
485,43.0,Male,,74,Silver,South,Electronics,9,263,1,5
486,54.0,Male,57499.0,99,Gold,East,Furniture,7,290,1,3
487,43.0,Female,,52,Gold,South,Electronics,6,58,1,2
488,40.0,Female,43659.0,93,Gold,West,Electronics,1,334,1,8
489,26.0,Male,61243.0,76,Basic,West,Clothing,14,279,1,2
490,29.0,,47390.0,65,Silver,North,Clothing,6,145,1,8
491,18.0,Male,39600.0,65,Gold,South,Electronics,12,122,0,5
492,18.0,Female,53815.0,10,Silver,West,Groceries,17,27,1,9
493,64.0,Male,34804.0,18,Silver,East,Furniture,5,66,0,4
494,51.0,,24691.0,47,Gold,South,Furniture,11,101,1,8
495,49.0,Male,49923.0,66,,South,Furniture,5,94,1,7
496,65.0,Male,40138.0,49,Platinum,North,Clothing,12,67,0,8
497,,Female,46187.0,72,Basic,East,Clothing,3,250,0,5
498,57.0,Female,35499.0,22,Silver,North,Furniture,9,142,0,2
499,62.0,Female,68133.0,86,,South,Electronics,6,267,1,7
500,18.0,Female,40077.0,26,Gold,North,Clothing,2,40,1,3
501,33.0,Male,43520.0,90,Silver,South,Furniture,2,215,1,10
502,56.0,Male,55668.0,9,Gold,South,Electronics,12,131,1,10
503,22.0,Female,29350.0,21,Platinum,North,Furniture,8,1,0,10
504,39.0,Female,28241.0,95,Silver,North,Clothing,2,9,1,10
505,46.0,Female,55714.0,63,Gold,South,Groceries,9,329,0,2
506,20.0,Female,43325.0,6,Silver,North,Groceries,16,332,1,3
507,29.0,Female,36477.0,14,Gold,North,Clothing,15,144,1,4
508,43.0,Male,,33,Gold,South,Electronics,14,350,0,10
509,33.0,Male,37821.0,71,Basic,East,Furniture,4,328,1,7
510,68.0,Male,45882.0,24,Silver,North,Clothing,4,302,0,10
511,54.0,Female,36558.0,73,Basic,North,Electronics,11,138,1,1
512,39.0,Female,54551.0,75,Gold,West,Furniture,18,358,1,6
513,46.0,Female,69981.0,87,Silver,East,Furniture,5,297,1,6
514,31.0,,22084.0,51,Silver,North,Clothing,2,179,1,8
515,45.0,Male,51689.0,2,Platinum,South,Furniture,15,278,1,2
516,22.0,Male,62848.0,15,Platinum,West,Groceries,11,144,0,2
517,64.0,Female,43677.0,35,Gold,West,Groceries,17,339,1,1
518,66.0,Male,33034.0,36,Gold,West,Furniture,16,190,1,3
519,47.0,Male,56314.0,92,Gold,North,Clothing,15,331,1,7
520,63.0,Female,65024.0,39,Gold,South,Furniture,3,270,1,8
521,69.0,Female,63357.0,4,Platinum,West,Clothing,15,187,0,7
522,22.0,Female,55488.0,64,Silver,East,Clothing,19,154,1,9
523,29.0,Female,51468.0,74,Basic,West,Groceries,13,172,0,8
524,33.0,Female,36514.0,6,Silver,West,Groceries,16,247,0,8
525,43.0,Female,62978.0,57,,East,Electronics,12,11,0,2
526,43.0,Male,62149.0,30,Platinum,West,Clothing,17,47,0,1
527,,Male,32929.0,99,Silver,West,Furniture,16,266,0,6
528,38.0,Female,55467.0,74,Silver,East,Clothing,9,317,1,7
529,56.0,Male,59792.0,96,Gold,North,Groceries,6,111,0,6
530,53.0,Female,63231.0,67,Basic,East,Clothing,19,301,0,7
531,50.0,Female,48875.0,90,Silver,North,Electronics,13,303,0,8
532,47.0,Female,37136.0,15,Silver,North,Furniture,8,279,0,2
533,54.0,Female,42468.0,17,Basic,North,Clothing,12,292,0,1
534,40.0,Male,34891.0,91,Gold,East,Furniture,9,252,0,10
535,27.0,Female,49234.0,18,Platinum,East,Furniture,4,76,1,8
536,22.0,Male,46296.0,19,Platinum,North,Groceries,13,175,1,8
537,53.0,Female,82175.0,76,Silver,East,Clothing,2,109,0,8
538,51.0,Female,63420.0,88,Gold,North,Furniture,3,340,0,10
539,69.0,Female,64543.0,69,Platinum,East,Groceries,5,336,0,7
540,48.0,Male,57070.0,24,Platinum,South,Electronics,18,14,0,2
541,27.0,Female,44490.0,91,Platinum,East,Electronics,14,181,0,4
542,36.0,Female,45869.0,48,Platinum,East,Clothing,2,322,1,9
543,49.0,Female,47241.0,30,Platinum,East,Furniture,15,272,1,8
544,18.0,Male,52823.0,15,Silver,North,Clothing,8,43,1,4
545,22.0,Male,55837.0,47,,North,Furniture,16,102,1,8
546,62.0,Male,50010.0,44,Silver,South,Groceries,3,113,1,10
547,21.0,Female,,98,Basic,South,Electronics,5,193,1,6
548,33.0,Male,41088.0,27,Basic,West,Electronics,4,9,0,9
549,41.0,Female,29110.0,84,Gold,South,Electronics,12,149,0,1
550,33.0,Male,69250.0,64,Silver,North,Electronics,19,338,1,6
551,19.0,Male,83082.0,41,Gold,South,Clothing,15,224,0,4
552,66.0,Female,67990.0,96,,South,Furniture,13,110,1,3
553,45.0,Male,31114.0,68,Basic,East,Clothing,5,354,1,5
554,49.0,Female,61805.0,5,Basic,South,Groceries,12,84,1,10
555,44.0,Female,65356.0,53,Basic,West,Electronics,19,43,0,8
556,37.0,Male,43948.0,8,Platinum,East,Furniture,2,66,0,10
557,41.0,Female,,22,Basic,North,Clothing,7,109,1,6
558,29.0,Female,43155.0,7,Platinum,West,Furniture,5,102,0,1
559,67.0,Male,72933.0,22,Platinum,North,Clothing,11,135,1,6
560,52.0,Male,55480.0,46,Gold,West,Furniture,18,86,0,7
561,50.0,Female,36242.0,30,Platinum,East,Furniture,18,84,0,6
562,50.0,Male,60047.0,16,Gold,West,Electronics,7,227,1,3
563,68.0,Female,65881.0,79,Platinum,West,Clothing,10,260,1,9
564,60.0,Female,52971.0,5,Platinum,South,Groceries,14,20,1,10
565,,Male,57191.0,67,Basic,North,Furniture,11,35,1,10
566,29.0,Male,48953.0,23,Silver,East,Groceries,2,353,0,4
567,20.0,Male,32985.0,61,Platinum,West,Electronics,13,243,1,5
568,18.0,Male,47723.0,74,Silver,North,Groceries,13,270,0,5
569,50.0,Female,57845.0,5,Silver,North,Furniture,9,223,1,3
570,57.0,Female,48079.0,23,Silver,South,Furniture,17,304,0,2
571,,Male,62011.0,79,Platinum,North,Furniture,15,158,1,8
572,,Male,44117.0,82,Silver,East,Clothing,16,285,1,7
573,61.0,Female,45101.0,25,Platinum,South,Groceries,10,36,1,5
574,46.0,Female,62466.0,8,,West,Clothing,12,298,0,1
575,30.0,Female,53327.0,95,,East,Furniture,5,29,0,10
576,29.0,Female,43824.0,21,Gold,East,Furniture,17,255,1,1
577,48.0,Male,65507.0,2,Basic,East,Electronics,10,142,0,8
578,63.0,Female,39668.0,22,Silver,South,Electronics,6,134,1,4
579,19.0,Female,39095.0,72,Silver,North,Furniture,6,144,0,4
580,68.0,Male,7558.0,87,Gold,East,Clothing,12,297,1,9
581,67.0,Female,41690.0,96,Basic,North,Clothing,19,341,1,2
582,52.0,Female,69630.0,72,Gold,North,Furniture,2,245,0,5
583,40.0,Male,18915.0,68,Silver,East,Groceries,13,254,0,6
584,34.0,Male,35721.0,64,Platinum,North,Clothing,11,364,0,6
585,43.0,Male,56586.0,94,,South,Furniture,15,5,1,10
586,25.0,Female,16326.0,19,Gold,South,Electronics,13,266,0,3
587,,Female,42339.0,87,Platinum,West,Furniture,3,239,0,10
588,43.0,Male,67112.0,82,Platinum,North,Clothing,14,250,0,6
589,27.0,Male,80645.0,53,Silver,North,Furniture,8,291,0,10
590,43.0,Female,54353.0,93,Platinum,West,Groceries,9,31,0,10
591,51.0,Male,36102.0,87,Basic,South,Groceries,15,120,1,5
592,68.0,Male,35598.0,97,Silver,West,Clothing,18,79,1,8
593,58.0,Male,52173.0,52,Silver,West,Furniture,8,9,0,4
594,24.0,Female,54214.0,47,Basic,West,Groceries,11,44,1,10
595,21.0,Female,77868.0,82,Silver,North,Groceries,5,222,0,10
596,67.0,Female,64562.0,54,Gold,North,Electronics,15,144,0,3
597,62.0,Female,51261.0,44,Gold,North,Clothing,15,120,1,6
598,28.0,Female,44971.0,97,Silver,North,Electronics,7,53,1,10
599,46.0,Female,95220.0,7,Basic,East,Electronics,18,65,1,9
600,53.0,Male,59398.0,92,Platinum,West,Groceries,12,176,1,8
601,42.0,Female,39968.0,1,Basic,West,Furniture,12,70,1,10
602,38.0,Female,46630.0,63,Gold,North,Electronics,4,302,1,8
603,53.0,Male,36838.0,98,Silver,South,Clothing,11,121,1,3
604,27.0,Female,13931.0,39,Basic,East,Clothing,6,203,0,1
605,54.0,Female,54689.0,19,Platinum,East,Furniture,10,289,0,3
606,26.0,Male,76736.0,31,Platinum,South,Clothing,15,180,0,3
607,41.0,Male,25541.0,77,Platinum,North,Electronics,1,81,1,6
608,52.0,Male,50828.0,24,Platinum,East,Furniture,17,55,0,3
609,66.0,Female,39396.0,69,Basic,East,Clothing,3,179,0,2
610,52.0,Male,57822.0,87,Platinum,West,Clothing,11,98,0,9
611,65.0,Female,47415.0,83,Gold,West,Electronics,18,110,0,6
612,53.0,Female,29599.0,65,Platinum,North,Electronics,10,153,1,5
613,35.0,Female,35283.0,33,Gold,North,Electronics,9,125,0,3
614,66.0,Female,37545.0,59,Basic,West,Electronics,7,91,0,7
615,56.0,Male,70164.0,33,Gold,West,Furniture,11,294,0,7
616,49.0,Male,69398.0,32,Basic,West,Furniture,8,37,0,4
617,41.0,Female,45329.0,59,,South,Furniture,2,5,0,10
618,40.0,Male,68417.0,92,Silver,East,Groceries,5,338,1,2
619,49.0,Female,47402.0,41,,North,Electronics,9,150,0,2
620,54.0,Female,45100.0,12,Gold,North,Electronics,1,316,0,8
621,29.0,Female,50856.0,73,Silver,South,Furniture,17,172,0,4
622,66.0,Male,54272.0,11,Basic,West,Clothing,10,262,0,7
623,30.0,Female,41668.0,97,Basic,East,Clothing,8,27,0,3
624,40.0,Female,50327.0,19,Platinum,West,Electronics,18,55,0,9
625,42.0,Male,61809.0,54,Gold,North,Electronics,10,320,1,10
626,,Male,51943.0,57,Basic,South,Furniture,9,249,0,9
627,58.0,Male,50641.0,42,Platinum,East,Electronics,4,273,0,7
628,47.0,Male,57412.0,98,Basic,East,Clothing,2,259,1,7
629,34.0,Female,60000.0,71,Silver,East,Clothing,19,266,1,1
630,66.0,Male,49060.0,31,Silver,East,Electronics,10,191,0,10
631,37.0,Female,42887.0,52,Silver,South,Furniture,17,63,0,8
632,65.0,Male,52838.0,2,,North,Furniture,3,345,1,2
633,42.0,Male,,83,Gold,East,Clothing,19,341,0,8
634,39.0,Male,46845.0,38,Silver,East,Furniture,19,104,1,2
635,30.0,Male,12926.0,32,Silver,North,Clothing,19,288,0,1
636,36.0,Male,24863.0,10,Basic,West,Electronics,19,259,0,8
637,66.0,Male,22607.0,8,Silver,East,Clothing,15,161,0,4
638,53.0,Female,65710.0,90,Gold,East,Electronics,18,171,1,10
639,29.0,Male,50209.0,94,Platinum,West,Furniture,17,109,1,6
640,,,31069.0,75,Silver,North,Groceries,10,140,1,10
641,36.0,Male,57365.0,20,Platinum,North,Groceries,14,93,1,10
642,29.0,Male,64829.0,20,,East,Groceries,19,103,0,1
643,26.0,Female,57627.0,9,Gold,North,Clothing,18,226,0,9
644,24.0,Male,47169.0,72,Basic,West,Groceries,11,353,1,7
645,45.0,Male,53487.0,15,Basic,South,Clothing,11,160,1,5
646,31.0,Male,63522.0,98,Platinum,West,Furniture,12,195,1,6
647,48.0,Male,42961.0,88,Silver,West,Electronics,8,324,1,3
648,69.0,Female,50448.0,97,Platinum,South,Groceries,16,145,0,9
649,36.0,Male,46142.0,63,Basic,West,Clothing,8,242,1,2
650,64.0,Female,25798.0,91,Silver,East,Furniture,14,132,0,10
651,33.0,Male,63748.0,21,Basic,East,Furniture,18,93,1,1
652,22.0,Female,80859.0,5,Gold,North,Groceries,4,273,0,1
653,52.0,Female,36893.0,35,Basic,North,Furniture,17,192,1,10
654,29.0,Male,64440.0,85,Silver,West,Furniture,13,22,0,2
655,42.0,Male,37370.0,68,Silver,East,Furniture,5,194,0,6
656,69.0,Female,51991.0,48,Platinum,East,Clothing,3,170,0,6
657,38.0,Female,72620.0,80,Silver,South,Furniture,9,11,0,9
658,53.0,Male,42193.0,95,,North,Furniture,18,181,0,10
659,40.0,Female,49779.0,90,Basic,East,Furniture,19,232,0,4
660,33.0,Female,22977.0,62,Platinum,West,Furniture,19,29,0,8
661,56.0,Female,40036.0,35,Platinum,East,Furniture,16,20,0,4
662,62.0,Male,21405.0,70,Silver,North,Clothing,1,5,0,3
663,59.0,Female,56437.0,97,Gold,West,Furniture,5,34,1,4
664,56.0,Female,62474.0,21,Platinum,North,Furniture,15,140,1,1
665,31.0,Female,46675.0,80,Gold,East,Electronics,12,28,0,9
666,48.0,Male,54288.0,39,Gold,East,Furniture,1,98,1,5
667,22.0,Male,45114.0,34,Basic,East,Furniture,14,262,1,7
668,,Female,61108.0,15,Basic,North,Clothing,18,246,0,3
669,,Male,51941.0,6,Basic,West,Furniture,18,19,0,5
670,46.0,Female,20215.0,66,Gold,East,Clothing,6,12,1,10
671,60.0,Male,64099.0,88,Basic,East,Groceries,1,25,0,4
672,28.0,Male,44156.0,56,Platinum,East,Furniture,17,13,0,7
673,35.0,Female,,49,,South,Electronics,18,76,0,5
674,64.0,,43415.0,92,Silver,South,Clothing,15,259,1,2
675,29.0,,21468.0,1,Gold,West,Groceries,12,24,1,3
676,26.0,Male,31251.0,65,Basic,North,Electronics,13,8,1,8
677,27.0,Female,52144.0,28,Platinum,East,Clothing,2,228,0,3
678,61.0,Male,53400.0,100,Gold,East,Groceries,4,123,0,7
679,34.0,Male,54596.0,20,Gold,North,Electronics,3,90,0,5
680,,Female,50048.0,48,Basic,North,Furniture,19,301,0,7
681,24.0,Male,39607.0,72,Gold,West,Electronics,8,224,0,10
682,63.0,Male,49183.0,65,Basic,North,Electronics,12,224,1,9
683,30.0,Male,43441.0,90,Basic,East,Electronics,12,257,0,7
684,,Male,25613.0,51,Basic,West,Clothing,10,3,1,6
685,59.0,Male,38413.0,43,Gold,South,Furniture,1,321,0,1
686,26.0,Female,63343.0,49,Gold,West,Furniture,5,271,1,4
687,67.0,Female,73824.0,25,Basic,West,Clothing,11,306,0,8
688,44.0,Male,59769.0,74,Gold,West,Electronics,9,148,0,1
689,19.0,Male,73155.0,76,Basic,North,Furniture,14,189,0,6
690,22.0,Male,51280.0,41,Silver,East,Electronics,3,187,0,2
691,46.0,Female,76135.0,71,Gold,North,Furniture,5,188,1,9
692,54.0,Female,80817.0,64,Gold,East,Clothing,9,124,0,8
693,55.0,Male,23997.0,61,Silver,North,Groceries,18,37,1,9
694,36.0,Male,53322.0,12,Silver,West,Electronics,6,149,1,9
695,25.0,Female,51296.0,81,Silver,East,Furniture,7,106,1,2
696,65.0,Male,43638.0,69,Basic,North,Furniture,16,103,0,2
697,62.0,Female,57378.0,14,Basic,West,Furniture,8,232,0,9
698,18.0,Female,50616.0,34,Platinum,South,Clothing,10,355,1,2
699,39.0,Male,38968.0,48,Silver,North,Clothing,5,146,0,4
700,69.0,Female,49600.0,61,Platinum,North,Groceries,11,17,1,2
701,34.0,Male,68068.0,81,Basic,South,Clothing,13,159,1,1
702,24.0,Male,52738.0,35,Gold,North,Electronics,2,304,0,10
703,42.0,Male,59404.0,65,Silver,South,Clothing,14,282,0,7
704,62.0,Male,45844.0,59,Gold,East,Furniture,9,278,1,5
705,21.0,Male,56780.0,36,Basic,South,Electronics,10,125,1,3
706,53.0,Male,31861.0,79,Silver,West,Clothing,10,173,0,8
707,23.0,Female,,19,Platinum,South,Electronics,10,320,0,5
708,,Female,48459.0,42,Platinum,East,Electronics,19,163,0,1
709,36.0,Female,30854.0,69,Basic,South,Clothing,11,203,1,9
710,61.0,Female,37546.0,19,Gold,South,Electronics,11,338,1,5
711,56.0,Male,54696.0,39,Basic,East,Furniture,3,155,1,3
712,44.0,Female,,69,Gold,North,Furniture,19,324,0,6
713,27.0,Female,62095.0,52,Basic,North,Clothing,1,261,1,8
714,43.0,Female,40992.0,12,Platinum,West,Clothing,12,186,1,2
715,36.0,Male,50864.0,83,Gold,West,Furniture,15,57,1,3
716,56.0,Female,39921.0,47,Basic,South,Clothing,14,217,0,7
717,20.0,Male,60591.0,76,Silver,North,Furniture,3,208,1,2
718,62.0,Female,67861.0,36,Platinum,North,Electronics,13,202,0,5
719,30.0,Male,57249.0,63,Platinum,South,Clothing,18,74,1,9
720,67.0,Male,65917.0,76,Silver,East,Groceries,16,85,1,7
721,45.0,Female,50487.0,82,Basic,North,Furniture,6,120,0,3
722,37.0,Male,62083.0,51,Gold,West,Furniture,10,14,0,2
723,45.0,Male,51131.0,43,Platinum,South,Electronics,17,328,0,10
724,25.0,Female,34626.0,34,Basic,East,Groceries,17,129,1,9
725,58.0,Female,53700.0,97,Silver,West,Groceries,8,282,0,9
726,56.0,Female,35070.0,49,Gold,North,Groceries,4,49,1,9
727,18.0,Male,85086.0,18,Basic,East,Furniture,15,359,1,10
728,20.0,Male,44988.0,61,Basic,West,Furniture,1,242,0,3
729,30.0,Male,59675.0,57,,South,Groceries,7,322,0,1
730,45.0,Female,49813.0,93,Platinum,East,Clothing,10,53,0,9
731,66.0,Male,31495.0,5,Gold,East,Groceries,7,265,0,7
732,42.0,Male,21522.0,89,,South,Electronics,1,69,1,2
733,50.0,Male,61235.0,24,Silver,North,Groceries,17,40,1,6
734,55.0,Male,73240.0,93,Silver,North,Groceries,12,184,0,9
735,23.0,Male,38977.0,64,Gold,East,Groceries,17,133,0,8
736,61.0,Male,25149.0,59,Basic,East,Clothing,15,56,1,6
737,62.0,Male,45122.0,38,Platinum,East,Groceries,16,255,1,6
738,49.0,Female,35943.0,33,Basic,West,Groceries,14,5,0,8
739,62.0,Female,40245.0,10,Platinum,East,Furniture,3,69,1,9
740,64.0,Female,59155.0,37,Silver,North,Groceries,19,52,1,8
741,38.0,Male,49243.0,97,Gold,South,Electronics,12,329,1,1
742,33.0,Male,37557.0,87,Gold,South,Furniture,19,98,1,2
743,38.0,Female,58827.0,11,Gold,South,Clothing,18,161,1,6
744,28.0,Male,60003.0,24,Platinum,East,Furniture,14,271,1,8
745,54.0,,44944.0,88,Silver,East,Clothing,9,65,1,4
746,53.0,Male,52068.0,71,Silver,South,Clothing,3,327,1,4
747,52.0,Male,57807.0,21,Gold,West,Electronics,12,243,0,2
748,36.0,Female,56391.0,20,Gold,West,Groceries,17,262,1,10
749,37.0,Female,50609.0,10,Platinum,West,Electronics,5,212,0,1
750,35.0,Female,71488.0,89,Platinum,West,Furniture,8,154,0,10
751,64.0,Female,58740.0,47,Basic,North,Clothing,19,234,0,9
752,58.0,Female,43239.0,100,Platinum,South,Furniture,4,140,0,7
753,66.0,Male,43329.0,47,Basic,North,Clothing,15,333,0,9
754,31.0,Male,41628.0,15,Gold,East,Furniture,19,115,1,2
755,32.0,Male,59481.0,44,Silver,West,Clothing,15,333,0,10
756,48.0,Female,40658.0,62,Platinum,West,Electronics,14,130,1,5
757,18.0,Female,43626.0,6,Silver,South,Clothing,16,178,0,2
758,,Female,65870.0,66,Platinum,West,Groceries,10,95,1,10
759,33.0,Female,52874.0,76,Platinum,South,Electronics,14,317,1,7
760,40.0,Female,67977.0,4,Basic,East,Groceries,11,101,0,9
761,28.0,Female,61970.0,23,Platinum,West,Furniture,2,196,1,3
762,29.0,Male,32349.0,13,Gold,West,Furniture,19,290,0,1
763,27.0,Male,48468.0,81,Silver,North,Clothing,3,208,1,4
764,49.0,Male,64849.0,31,Platinum,South,Clothing,4,95,1,4
765,33.0,Male,31667.0,16,Silver,South,Furniture,11,103,0,6
766,25.0,Male,56295.0,41,Silver,West,Electronics,13,8,1,5
767,55.0,Female,49411.0,90,Silver,North,Groceries,18,136,1,5
768,29.0,Female,23678.0,92,Platinum,West,Furniture,18,98,1,9
769,41.0,Female,51794.0,1,Basic,South,Electronics,19,261,1,1
770,45.0,,37437.0,12,Silver,South,Groceries,12,147,1,8
771,25.0,Female,32485.0,56,Silver,West,Clothing,1,185,1,8
772,45.0,Female,50137.0,50,Platinum,East,Electronics,6,232,0,8
773,53.0,Male,21037.0,20,Platinum,West,Electronics,3,101,1,3
774,43.0,Female,39885.0,66,Gold,North,Furniture,17,147,0,10
775,25.0,Female,88267.0,36,Gold,South,Groceries,3,205,1,8
776,67.0,Female,59753.0,79,Basic,South,Furniture,1,46,0,2
777,45.0,Female,36778.0,38,Basic,West,Clothing,3,104,1,8
778,45.0,Male,71062.0,22,Basic,East,Clothing,4,336,0,8
